SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4 W Santa Inez Ave,San Mateo,CA,94402,1450000,4,1.0,San Mateo,1350,5508,1917,172,1074,,Active,,,https://www.redfin.com/CA/San-Mateo/4-W-Santa-Inez-Ave-94402/home/1331100,MLSListings,ML81974860,N,Y,37.5692931,-122.3345993
MLS Listing,,Single Family Residential,1 Engle Rd,San Mateo,CA,94402,1450000,3,2.0,SAN MATEO,1380,5508,1917,172,1051,,Active,,,https://www.redfin.com/CA/San-Mateo/1-Engle-Rd-94402/home/1935218,MLSListings,ML81974856,N,Y,37.5693644,-122.3347251
MLS Listing,,Condo/Co-op,239 Elm St #6,San Mateo,CA,94401,879000,2,2.0,SAN MATEO,1040,,1975,175,845,583,Active,,,https://www.redfin.com/CA/San-Mateo/239-Elm-St-94401/unit-6/home/1838924,MLSListings,ML81974584,N,Y,37.5697274,-122.3321417
MLS Listing,,Condo/Co-op,1 Baldwin Ave #221,San Mateo,CA,94401,219000,1,1.0,SAN MATEO,813,,1988,189,269,4830,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-221/home/979842,MLSListings,ML81972974,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #323,San Mateo,CA,94401,599000,2,2.0,SAN MATEO,1429,,1988,217,419,7331,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-323/home/1603294,MLSListings,ML81969703,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #1008,San Mateo,CA,94401,329000,2,2.0,SAN MATEO,1140,,1988,225,289,6470,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-1008/home/2028291,MLSListings,ML81966774,N,Y,37.5658689,-122.3277422
MLS Listing,,Single Family Residential,210 Uplands Dr,Hillsborough,CA,94010,14999000,6,4.5,HILLSBOROUGH,5030,78880,1949,318,2982,,Active,,,https://www.redfin.com/CA/Hillsborough/210-Uplands-Dr-94010/home/1548881,MLSListings,ML81956394,N,Y,37.5601422,-122.3335195
MLS Listing,,Condo/Co-op,10 CRYSTAL SPRINGS Rd #1202,San Mateo,CA,94402,1438000,2,2.0,San Mateo,1377,,2008,336,1044,4279,Active,,,https://www.redfin.com/CA/San-Mateo/10-Crystal-Springs-Rd-94402/unit-1202/home/17307348,MLSListings,ML81954602,N,Y,37.5646529,-122.3285081
MLS Listing,,Condo/Co-op,1 Baldwin Ave #707,San Mateo,CA,94401,215000,1,1.0,SAN MATEO,1000,,1988,337,215,5543,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-707/home/980486,MLSListings,ML81952994,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #222,San Mateo,CA,94401,339000,2,1.0,SAN MATEO,1100,,1988,378,308,6472,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-222/home/1447457,MLSListings,ML81950013,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #317,San Mateo,CA,94401,599000,2,2.0,SAN MATEO,1429,,1988,405,419,7331,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-317/home/1997164,MLSListings,ML81899074,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #516,San Mateo,CA,94401,319000,2,2.0,SAN MATEO,1100,,1988,406,290,6123,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-516/home/979989,MLSListings,ML81917461,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,10 Crystal Springs Rd #1503,San Mateo,CA,94402,1550000,2,3.0,SAN MATEO,1698,,2008,480,913,5163,Active,,,https://www.redfin.com/CA/San-Mateo/10-Crystal-Springs-Rd-94402/unit-1503/home/17307341,MLSListings,ML81943026,N,Y,37.5646529,-122.3285081
MLS Listing,,Condo/Co-op,1 Baldwin Ave #815,San Mateo,CA,94401,139000,1,1.0,SAN MATEO,800,,1988,510,174,4571,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-815/home/2059438,MLSListings,ML81938154,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #816,San Mateo,CA,94401,279000,2,2.0,SAN MATEO,1100,,1988,526,254,6123,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-816/home/2000897,MLSListings,ML81936206,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #203,San Mateo,CA,94401,399000,2,2.0,SAN MATEO,1400,,1988,868,285,6439,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-203/home/1114977,MLSListings,ML81904356,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #517,San Mateo,CA,94401,600000,2,2.0,SAN MATEO,1429,86325,1988,972,420,6439,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-517/home/1703771,MLSListings,ML81890463,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #217,San Mateo,CA,94401,550000,2,2.0,SAN MATEO,1400,1400,1988,976,393,7331,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-217/home/2039812,MLSListings,ML81891953,N,Y,37.5658689,-122.3277422
MLS Listing,,Vacant Land,0000 Bartlett Way,Belmont,CA,94002,375000,,,BELMONT,,66298,,1049,,,Active,,,https://www.redfin.com/CA/Belmont/Bartlett-Way-94002/home/1549262,MLSListings,ML81880841,N,Y,37.51887,-122.316413
New Construction Plan,,Townhouse,Plan B Plan,San Mateo,CA,94403,1699990,2,2.5,San Mateo,1676,,,1,1014,,Active,,,https://www.redfin.com/CA/San-Mateo/San-Mateo/Plan-B/home/194345648,Zillow,2005EC639E7A,N,Y,37.5363302,-122.3238184
New Construction Plan,,Townhouse,Plan A Plan,San Mateo,CA,94403,2034990,4,3.5,San Mateo,2150,,,1,947,,Active,,,https://www.redfin.com/CA/San-Mateo/San-Mateo/Plan-A/home/194345635,Zillow,03A12018D642,N,Y,37.5363302,-122.3238184
New Construction Plan,,Townhouse,Plan C Plan,San Mateo,CA,94403,1724990,3,3.0,San Mateo,1571,,,1,1098,,Active,,,https://www.redfin.com/CA/San-Mateo/San-Mateo/Plan-C/home/194345618,Zillow,14B982DE8703,N,Y,37.5363302,-122.3238184
New Construction Plan,,Single Family Residential,Plan 1 Plan,San Mateo,CA,94403,2774990,4,3.5,San Mateo,2565,,,1,1082,,Active,,,https://www.redfin.com/CA/San-Mateo/San-Mateo/Plan-1/home/194345594,Zillow,9FFCC19E878F,N,Y,37.5363302,-122.3238184
New Construction Plan,,Single Family Residential,Plan 2 Plan,San Mateo,CA,94403,2634990,4,3.5,San Mateo,2300,,,1,1146,,Active,,,https://www.redfin.com/CA/San-Mateo/San-Mateo/Plan-2/home/194345580,Zillow,87DE73DB926E,N,Y,37.5363302,-122.3238184
