SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1010 Ingerson Ave,San Francisco,CA,94124,998000,4,4.0,SF District 10,2495,2500,1908,1,400,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1010-Ingerson-Ave-94124/home/1814829,San Francisco MLS,424084000,N,Y,37.7193735,-122.3932482
MLS Listing,,Multi-Family (2-4 Unit),32-34 Ashbury St,San Francisco,CA,94117,1650000,4,2.0,SF District 6,3770,2495,1922,1,438,,Active,January-19-2025 11:00 AM,January-19-2025 01:00 PM,https://www.redfin.com/CA/San-Francisco/32-34-Ashbury-St-94117/home/194328395,San Francisco MLS,424084105,N,Y,37.775169,-122.447683
MLS Listing,,Single Family Residential,151 Coleridge St,San Francisco,CA,94110,1450000,3,2.0,SF District 9,1340,1751,1900,1,1082,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/151-Coleridge-St-94110/home/1759798,San Francisco MLS,425003274,N,Y,37.7432683,-122.4197987
MLS Listing,,Townhouse,555 Fulton St #102,San Francisco,CA,94102,1925000,3,2.0,SF District 6,1972,44250,2020,1,976,1102,Active,January-19-2025 02:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/555-Fulton-St-94102/unit-102/home/191433253,San Francisco MLS,425003580,N,Y,37.7781581,-122.4261091
MLS Listing,,Condo/Co-op,2942 21st St,San Francisco,CA,94110,1495000,2,2.5,SF District 9,1330,1910,2019,1,1124,418,Active,January-19-2025 02:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/2942-21st-St-94110/home/160387158,San Francisco MLS,425003602,N,Y,37.757549,-122.4133027
MLS Listing,,Single Family Residential,60 Santa Barbara Ave,San Francisco,CA,94112,1588000,4,3.0,SF District 10,2950,2639,2017,1,538,,Active,January-19-2025 01:00 PM,January-19-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/60-Santa-Barbara-Ave-94112/home/110066939,San Francisco MLS,425003589,N,Y,37.7083884,-122.4651146
MLS Listing,,Single Family Residential,7 Wright St,San Francisco,CA,94110,1195000,3,2.0,SF District 9,1600,1875,1900,1,747,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/7-Wright-St-94110/home/756579,San Francisco MLS,425002600,N,Y,37.747267,-122.405424
MLS Listing,,Condo/Co-op,125 Highland Ave,San Francisco,CA,94110,798000,3,1.0,SF District 9,1064,5000,1906,1,750,317,Active,January-19-2025 02:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/125-Highland-Ave-94110/home/40142907,San Francisco MLS,425003569,N,Y,37.7375846,-122.423253
MLS Listing,,Condo/Co-op,170 King St #211,San Francisco,CA,94107,870000,2,2.0,SF District 9,900,42969,2007,1,967,958,Active,January-19-2025 02:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/170-King-St-94107/unit-211/home/17304709,San Francisco MLS,425003549,N,Y,37.7787673,-122.3915505
MLS Listing,,Single Family Residential,121 Peralta Ave,San Francisco,CA,94110,1290000,3,2.0,SF District 9,1154,1746,1908,1,1118,,Active,January-18-2025 10:00 AM,January-18-2025 12:00 PM,https://www.redfin.com/CA/San-Francisco/121-Peralta-Ave-94110/home/1558759,San Francisco MLS,425000382,N,Y,37.7472215,-122.40736
MLS Listing,,Single Family Residential,345 Athens St,San Francisco,CA,94112,999888,3,1.5,SAN FRANCISCO,1731,2500,1912,1,578,,Active,January-18-2025 11:00 AM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/345-Athens-St-94112/home/995464,MLSListings,ML81977103,N,Y,37.7224061,-122.4276005
MLS Listing,,Condo/Co-op,1810 Polk St #202,San Francisco,CA,94109,699000,1,1.0,SF District 8,782,5904,2006,1,894,687,Active,January-18-2025 01:00 PM,January-18-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/1810-Polk-St-94109/unit-202/home/35630692,San Francisco MLS,425002776,N,Y,37.793705,-122.4209991
MLS Listing,,Condo/Co-op,1117 Noe St,San Francisco,CA,94114,1050000,2,1.0,SF District 5,1000,3463,1910,1,1050,300,Active,January-18-2025 01:00 PM,January-18-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/1117-Noe-St-94114/home/40138459,San Francisco MLS,425003517,N,Y,37.7510982,-122.4315016
MLS Listing,,Condo/Co-op,1440 Broadway St #305,San Francisco,CA,94109,1025000,2,2.0,SF District 8,1062,12449,1982,1,965,972,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1440-Broadway-94109/unit-305/home/1795747,San Francisco MLS,425003500,N,Y,37.7963556,-122.4207742
MLS Listing,,Condo/Co-op,175 Red Rock Way Unit 101K,San Francisco,CA,94131,515000,0,1.0,SF District 4,592,7021,1972,1,870,698,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/175-Red-Rock-Way-94131/unit-101K/home/1786063,San Francisco MLS,425003499,N,Y,37.745807,-122.442069
MLS Listing,,Single Family Residential,578 Moscow St,San Francisco,CA,94112,1498000,3,3.0,SF District 10,1975,2495,1900,1,758,,Active,January-18-2025 02:00 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/San-Francisco/578-Moscow-St-94112/home/1688015,San Francisco MLS,425002692,N,Y,37.7185925,-122.4299472
MLS Listing,,Condo/Co-op,1201 Sutter St #408,San Francisco,CA,94109,1099000,2,2.0,SF District 8,,8524,2022,1,,450,Active,,,https://www.redfin.com/CA/San-Francisco/1201-Sutter-St-94109/unit-408/home/183872097,San Francisco MLS,425003019,N,Y,37.7876407,-122.4202681
MLS Listing,,Single Family Residential,167 Somerset St,San Francisco,CA,94134,1680000,4,4.0,SF District 10,2735,2996,1929,1,614,,Active,January-18-2025 02:00 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/San-Francisco/167-Somerset-St-94134/home/1132892,San Francisco MLS,424082115,N,Y,37.7294406,-122.4085236
MLS Listing,,Condo/Co-op,2200 Sacramento St #701,San Francisco,CA,94115,1695000,2,2.0,SF District 7,1040,17550,1964,1,1630,1228,Active,January-19-2025 02:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/2200-Sacramento-St-94115/unit-701/home/1882699,San Francisco MLS,425003360,N,Y,37.7906712,-122.4294937
MLS Listing,,Condo/Co-op,2637 24th St #3,San Francisco,CA,94110,950000,2,2.5,SF District 9,1153,3315,2005,1,824,477,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/2637-24th-St-94110/unit-3/home/12352831,San Francisco MLS,425002871,N,Y,37.7528621,-122.4059979
MLS Listing,,Multi-Family (2-4 Unit),2237-2239 Pine St,San Francisco,CA,94115,1800000,5,3.0,SF District 6,2638,1663,1887,1,682,,Active,January-19-2025 02:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/2237-2239-Pine-St-94115/home/191433258,San Francisco MLS,424083336,N,Y,37.787889,-122.43266
PAST SALE,,Multi-Family (2-4 Unit),976-978 Noe St,San Francisco,CA,94114,2000000,4,2.0,NOE VALLEY,2662,2622,1912,2,751,,Pending,,,https://www.redfin.com/CA/San-Francisco/976-978-Noe-St-94114/home/194314431,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41081390,N,Y,37.753337,-122.432379
MLS Listing,,Multi-Family (2-4 Unit),996 Noe St,San Francisco,CA,94114,1700000,2,2.0,San Francisco,2039,2622,1912,2,834,,Active,,,https://www.redfin.com/CA/San-Francisco/996-Noe-St-94114/home/2016862,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41081409,N,Y,37.7532851,-122.4322696
MLS Listing,,Condo/Co-op,120 Landers St Unit D,San Francisco,CA,94114,1350000,2,2.0,SF District 5,1145,26284,1983,2,1179,939,Active,January-19-2025 01:00 PM,January-19-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/120-Landers-St-94114/unit-D/home/1694583,San Francisco MLS,425003229,N,Y,37.7655516,-122.4281027
MLS Listing,,Condo/Co-op,83 Mcallister St #302,San Francisco,CA,94102,328000,0,1.0,SF District 8,255,7498,2007,2,1286,444,Active,,,https://www.redfin.com/CA/San-Francisco/83-McAllister-St-94102/unit-302/home/23423712,San Francisco MLS,425003304,N,Y,37.7808814,-122.4132786
MLS Listing,,Condo/Co-op,1160 Mission St #510,San Francisco,CA,94103,699000,1,1.0,SF District 9,755,43557,2008,2,926,822,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1160-Mission-St-94103/unit-510/home/17306291,San Francisco MLS,425002733,N,Y,37.7783752,-122.4122214
MLS Listing,,Single Family Residential,2418 30th Ave,San Francisco,CA,94116,1895000,5,4.0,SAN FRANCISCO,2464,2996,1926,2,769,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/2418-30th-Ave-94116/home/661891,MLSListings,ML81990551,N,Y,37.7421325,-122.4871999
MLS Listing,,Condo/Co-op,25 Jennifer Pl,San Francisco,CA,94107,725000,1,1.0,SOMA,1157,17082,2000,2,627,158,Active,,,https://www.redfin.com/CA/San-Francisco/25-Jennifer-Pl-94107/home/12397310,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41082522,N,Y,37.7797759,-122.4024853
MLS Listing,,Single Family Residential,1906 Greenwich St,San Francisco,CA,94123,5290000,4,5.0,SF District 7,3531,2500,1900,2,1498,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1906-Greenwich-St-94123/home/1601937,San Francisco MLS,425000278,N,Y,37.799733,-122.431433
MLS Listing,,Condo/Co-op,1247 Harrison St #19,San Francisco,CA,94103,770000,1,1.5,SF District 9,1106,18203,2004,2,696,821,Active,,,https://www.redfin.com/CA/San-Francisco/1247-Harrison-St-94103/unit-19/home/873831,San Francisco MLS,425002021,N,Y,37.7729212,-122.4089282
MLS Listing,,Condo/Co-op,1914 Pine St #4,San Francisco,CA,94109,939000,1,1.0,SF District 6,1190,9453,1906,2,789,870,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1914-Pine-St-94109/unit-4/home/570045,San Francisco MLS,425003166,N,Y,37.788929,-122.427773
MLS Listing,,Single Family Residential,1868 Greenwich St,San Francisco,CA,94123,7995000,7,6.5,SF District 7,6685,3438,2024,2,1196,,Active,January-19-2025 01:00 PM,January-19-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/1868-Greenwich-St-94123/home/187662534,San Francisco MLS,425002576,N,Y,37.7998301,-122.4305645
MLS Listing,,Single Family Residential,1436 Diamond St,San Francisco,CA,94131,1795000,2,2.0,SF District 5,1312,2121,1940,2,1368,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1436-Diamond-St-94131/home/1696677,San Francisco MLS,424103225,N,Y,37.7458221,-122.4360225
MLS Listing,,Single Family Residential,2810 35th Ave,San Francisco,CA,94116,2488000,4,3.0,SF District 3,2530,2504,1940,2,983,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/2810-35th-Ave-94116/home/667312,San Francisco MLS,425003076,N,Y,37.7349757,-122.4920735
MLS Listing,,Condo/Co-op,1 Daniel Burnham Ct #507,San Francisco,CA,94109,579000,0,1.0,SF District 8,586,46157,1988,2,988,960,Active,January-19-2025 02:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1-Daniel-Burnham-Ct-94109/unit-507/home/1089856,San Francisco MLS,425003092,N,Y,37.786783,-122.4219061
MLS Listing,,Condo/Co-op,178 Mary Teresa St,San Francisco,CA,94134,949000,4,2.0,SF District 10,1846,3176,2008,2,514,235,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/178-Mary-Teresa-St-94134/home/40457134,San Francisco MLS,425002912,N,Y,37.7138591,-122.399096
MLS Listing,,Condo/Co-op,157 Capp St,San Francisco,CA,94110,699000,1,1.0,SF District 9,850,2832,1907,2,822,500,Active,January-19-2025 01:00 PM,January-19-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/157-Capp-St-94110/home/109464865,San Francisco MLS,425002756,N,Y,37.7641631,-122.4185276
MLS Listing,,Condo/Co-op,1001 17th St #302,San Francisco,CA,94107,3000,1,1.0,SF District 9,535,9426,2016,2,6,,Active,,,https://www.redfin.com/CA/San-Francisco/1001-17th-St-94107/unit-302/home/109278413,San Francisco MLS,425003105,N,Y,37.7650712,-122.3941426
MLS Listing,,Multi-Family (2-4 Unit),2049-2055 9th Ave,San Francisco,CA,94116,1595000,4,,SF District 4,2216,3959,1940,2,720,,Active,,,https://www.redfin.com/CA/San-Francisco/2049-2055-9th-Ave-94116/home/194285530,San Francisco MLS,425003057,N,Y,37.750028,-122.465663
MLS Listing,,Single Family Residential,871 Corbett Ave,San Francisco,CA,94131,1398000,3,2.0,SF District 5,1356,2374,1953,2,1031,,Active,January-18-2025 01:00 AM,January-18-2025 03:00 AM,https://www.redfin.com/CA/San-Francisco/871-Corbett-Ave-94131/home/1884364,San Francisco MLS,425002690,N,Y,37.7529085,-122.4435271
MLS Listing,,Condo/Co-op,901 Bayshore Blvd #307,San Francisco,CA,94124,595000,2,2.0,SF District 10,1095,15164,2003,2,543,906,Active,January-19-2025 01:00 PM,January-19-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/901-Bay-Shore-Blvd-94124/unit-307/home/12402021,San Francisco MLS,425002556,N,Y,37.7326815,-122.4043029
MLS Listing,,Condo/Co-op,1000 North Point St #1607,San Francisco,CA,94109,1225000,2,1.0,SF District 8,,26401,1964,2,,2015,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1000-N-Point-St-94109/unit-1607/home/12395459,San Francisco MLS,425002963,N,Y,37.8054591,-122.4241369
MLS Listing,,Single Family Residential,189 College Ave #3,San Francisco,CA,94112,688000,1,1.0,SF District 9,,2497,1910,2,,305,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/189-College-Ave-94112/unit-3/home/194254093,San Francisco MLS,425001316,N,Y,37.7354627,-122.4252907
MLS Listing,,Condo/Co-op,526 23rd Ave #1,San Francisco,CA,94121,1125000,3,2.0,SF District 1,1428,2980,1999,2,788,,Active,,,https://www.redfin.com/CA/San-Francisco/526-23rd-Ave-94121/unit-1/home/1777773,San Francisco MLS,424081729,N,Y,37.77772,-122.482085
MLS Listing,,Condo/Co-op,672 Corbett Ave Unit A,San Francisco,CA,94114,1098888,2,2.5,SF District 5,1400,3506,1988,2,785,600,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/672-Corbett-Ave-94114/unit-A/home/1813622,San Francisco MLS,425000762,N,Y,37.7557549,-122.4432404
MLS Listing,,Condo/Co-op,526 23rd Ave #2,San Francisco,CA,94121,1365000,3,2.0,SF District 1,1736,2980,1999,2,786,,Active,,,https://www.redfin.com/CA/San-Francisco/526-23rd-Ave-94121/unit-2/home/1258344,San Francisco MLS,424081844,N,Y,37.77772,-122.482085
MLS Listing,,Single Family Residential,1243 Francisco St,San Francisco,CA,94123,1595000,2,1.5,SF District 7,1303,18906,1923,2,1224,870,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1243-Francisco-St-94123/home/12354738,San Francisco MLS,425001799,N,Y,37.8029009,-122.425606
MLS Listing,,Single Family Residential,931 Edinburgh St,San Francisco,CA,94112,850000,2,1.0,SF District 10,1216,2509,1921,3,699,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/931-Edinburgh-St-94112/home/792341,MetroList,425002530,N,Y,37.7151824,-122.4363124
MLS Listing,,Multi-Family (2-4 Unit),3755-3759 Mission St,San Francisco,CA,94110,1695000,3,2.0,San Francisco,2500,1875,1905,3,678,,Active,,,https://www.redfin.com/CA/San-Francisco/3755-3759-Mission-St-94110/home/194251633,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41082357,N,Y,37.7364961,-122.424024
MLS Listing,,Multi-Family (2-4 Unit),4499 17th,San Francisco,CA,94114,2999000,5,4.0,San Francisco,3878,,1900,3,773,,Active,,,https://www.redfin.com/CA/San-Francisco/4499-17th-St-94114/home/28890704,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41082344,N,Y,37.7617669,-122.4452082
MLS Listing,,Condo/Co-op,18 Lansing St #205,San Francisco,CA,94105,999000,1,2.0,SF District 9,1580,10062,1928,3,632,959,Active,January-19-2025 02:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/18-Lansing-St-94105/unit-205/home/12395855,San Francisco MLS,425002852,N,Y,37.7864229,-122.3938961
MLS Listing,,Multi-Family (5+ Unit),334 Leavenworth St,San Francisco,CA,94102,2750000,13,,SF District 8,10080,1812,1926,3,273,,Active,,,https://www.redfin.com/CA/San-Francisco/334-Leavenworth-St-94102/home/554948,San Francisco MLS,425002770,N,Y,37.7842538,-122.4142103
MLS Listing,,Multi-Family (2-4 Unit),1249 9th Ave,San Francisco,CA,94122,1800000,3,2.0,SF District 2,1830,3001,1904,3,984,,Active,,,https://www.redfin.com/CA/San-Francisco/1249-9th-Ave-94122/home/1740441,San Francisco MLS,425002712,N,Y,37.7650045,-122.4666047
MLS Listing,,Single Family Residential,226 El Camino Del Mar,San Francisco,CA,94121,3995000,3,3.5,SF District 1,3265,2500,1907,3,1224,,Active,January-19-2025 02:00 PM,January-19-2025 04:30 PM,https://www.redfin.com/CA/San-Francisco/226-El-Camino-del-Mar-94121/home/605989,San Francisco MLS,425002161,N,Y,37.7877757,-122.4858052
MLS Listing,,Condo/Co-op,1 Hawthorne St Unit 3D,San Francisco,CA,94105,725000,1,1.0,SF District 9,841,12410,2010,3,862,985,Active,January-18-2025 12:00 PM,January-18-2025 02:00 PM,https://www.redfin.com/CA/San-Francisco/1-Hawthorne-St-94105/unit-3D/home/40138448,San Francisco MLS,425002741,N,Y,37.7857425,-122.3988969
MLS Listing,,Condo/Co-op,2001 Mcallister St #242,San Francisco,CA,94118,769000,1,1.0,SF District 6,715,98110,2002,3,1076,975,Active,January-18-2025 01:00 PM,January-18-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/2001-McAllister-St-94118/unit-242/home/12399022,San Francisco MLS,425002656,N,Y,37.776448,-122.4460603
MLS Listing,,Condo/Co-op,401 Harrison St Unit 41B,San Francisco,CA,94105,3199980,3,3.0,San Francisco,1980,,2014,3,1616,1973,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-41B/home/144064324,MLSListings,ML81990344,N,Y,37.7863747,-122.3919931
MLS Listing,,Single Family Residential,4390 Cesar Chavez St,San Francisco,CA,94131,2300000,3,2.0,SF District 5,2190,1912,1938,3,1050,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/4390-Cesar-Chavez-St-94131/home/1997994,San Francisco MLS,425002352,N,Y,37.7472019,-122.437883
MLS Listing,,Single Family Residential,3412 Market St,San Francisco,CA,94114,2345689,3,2.0,SF District 5,1468,2077,1904,4,1598,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/3412-Market-St-94114/home/1541697,San Francisco MLS,425002632,N,Y,37.7570798,-122.4429833
MLS Listing,,Condo/Co-op,1001 Pine St #911,San Francisco,CA,94109,449000,0,1.0,SF District 8,450,18906,1964,4,998,475,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1001-Pine-St-94109/unit-911/home/553642,San Francisco MLS,424084147,N,Y,37.790348,-122.412568
MLS Listing,,Condo/Co-op,960 Market St #509,San Francisco,CA,94102,970000,2,2.0,SF District 8,970,,,4,1000,1008,Active,,,https://www.redfin.com/CA/San-Francisco/960-Market-St-94102/unit-509/home/182097527,San Francisco MLS,425002539,N,Y,37.7831083,-122.4095258
MLS Listing,,Condo/Co-op,1177 California St #1511,San Francisco,CA,94108,440000,0,1.0,SF District 8,437,,1978,4,1007,1250,Active,,,https://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-1511/home/1276939,San Francisco MLS,424081372,N,Y,37.7909986,-122.4137649
MLS Listing,,Condo/Co-op,960 Market St #414,San Francisco,CA,94102,484000,0,1.0,SF District 8,567,,,4,854,756,Active,,,https://www.redfin.com/CA/San-Francisco/960-Market-St-94102/unit-414/home/182097511,San Francisco MLS,425002516,N,Y,37.7831083,-122.4095258
MLS Listing,,Condo/Co-op,1 Daniel Burnham Ct #816,San Francisco,CA,94109,699000,1,1.5,SF District 8,716,46157,1988,4,976,1186,Active,January-19-2025 01:00 PM,January-19-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/1-Daniel-Burnham-Ct-94109/unit-816/home/1859205,San Francisco MLS,425002524,N,Y,37.786783,-122.4219061
MLS Listing,,Other,1750 Stockton St,San Francisco,CA,94133,2450000,10,,SF District 8,6178,2705,1907,4,397,,Active,,,https://www.redfin.com/CA/San-Francisco/1750-Stockton-St-94133/home/540568,San Francisco MLS,425002494,N,Y,37.8021213,-122.4093622
MLS Listing,,Single Family Residential,63 Carmel St,San Francisco,CA,94117,9750000,4,5.5,SF District 5,5314,3323,1922,4,1835,,Active,,,https://www.redfin.com/CA/San-Francisco/63-Carmel-St-94117/home/602295,San Francisco MLS,425002447,N,Y,37.760737,-122.4480676
MLS Listing,,Condo/Co-op,1610 Sacramento St #7,San Francisco,CA,94109,1195000,2,2.0,SAN FRANCISCO,1167,4788,2002,4,1024,800,Active,January-18-2025 12:30 PM,January-18-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/1610-Sacramento-St-94109/unit-7/home/1649079,MLSListings,ML81990215,N,Y,37.7919031,-122.4198337
MLS Listing,,Condo/Co-op,241 10th St #305,San Francisco,CA,94103,404512,1,1.0,SF District 9,551,8923,2017,4,734,738,Active,January-21-2025 05:00 PM,January-21-2025 07:00 PM,https://www.redfin.com/CA/San-Francisco/241-10th-St-94103/unit-305/home/167288669,San Francisco MLS,425001437,N,Y,37.7736928,-122.4134317
MLS Listing,,Condo/Co-op,550 South Van Ness Ave #409,San Francisco,CA,94110,600000,1,1.0,SF District 9,800,13130,1992,4,750,589,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/550-S-Van-Ness-Ave-94110/unit-409/home/1868106,San Francisco MLS,425001752,N,Y,37.764336,-122.4179396
MLS Listing,,Other,1405 Van Ness Ave,San Francisco,CA,94109,10900000,43,,SF District 8,34744,6000,1913,4,314,,Active,,,https://www.redfin.com/CA/San-Francisco/1405-Van-Ness-Ave-94109/home/194221555,San Francisco MLS,425002443,N,Y,37.7886915,-122.4222355
MLS Listing,,Multi-Family (5+ Unit),2843 Webster St,San Francisco,CA,94123,6500000,18,,SF District 7,15120,8250,1926,4,430,,Active,,,https://www.redfin.com/CA/San-Francisco/2843-Webster-St-94123/home/22850950,San Francisco MLS,425002440,N,Y,37.796869,-122.434121
MLS Listing,,Single Family Residential,1534 26th Ave,San Francisco,CA,94122,1385000,3,1.0,SF District 2,1485,2996,1941,4,933,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1534-26th-Ave-94122/home/1531497,San Francisco MLS,425002110,N,Y,37.75883,-122.484077
MLS Listing,,Single Family Residential,635 29th St,San Francisco,CA,94131,3495000,5,5.0,SF District 5,3221,2848,1900,4,1085,,Active,January-18-2025 11:00 AM,January-18-2025 01:00 PM,https://www.redfin.com/CA/San-Francisco/635-29th-St-94131/home/1886656,San Francisco MLS,425002191,N,Y,37.7431044,-122.4342272
MLS Listing,,Single Family Residential,32 Nebraska St,San Francisco,CA,94110,1195000,2,2.0,SF District 9,1172,2495,1926,4,1020,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/32-Nebraska-St-94110/home/1646746,San Francisco MLS,425001176,N,Y,37.7408269,-122.4106484
MLS Listing,,Single Family Residential,2816 23rd St,San Francisco,CA,94110,1089000,4,3.5,SF District 9,1856,2250,1900,5,587,,Active,,,https://www.redfin.com/CA/San-Francisco/2816-23rd-St-94110/home/1939359,MetroList,425002397,N,Y,37.7546496,-122.4088817
MLS Listing,,Condo/Co-op,1177 California St #1111,San Francisco,CA,94108,399000,0,1.0,SF District 8,437,31663,1978,5,913,1181,Active,,,https://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-1111/home/950572,San Francisco MLS,425002274,N,Y,37.7909986,-122.4137649
MLS Listing,,Condo/Co-op,765 Market St Unit 34A,San Francisco,CA,94103,6500000,4,4.5,SF District 9,4550,,,5,1429,5296,Active,,,https://www.redfin.com/CA/San-Francisco/765-Market-St-94103/unit-34A/home/1537008,San Francisco MLS,425001361,N,Y,37.7863495,-122.4045519
MLS Listing,,Condo/Co-op,520 Chestnut St #301,San Francisco,CA,94133,859000,1,1.0,SF District 8,868,9247,2007,5,990,759,Active,,,https://www.redfin.com/CA/San-Francisco/520-Chestnut-St-94133/unit-301/home/12402389,San Francisco MLS,425002379,N,Y,37.8042157,-122.412172
MLS Listing,,Single Family Residential,2212 25th St,San Francisco,CA,94107,1498000,3,2.0,SF District 9,2111,2500,1908,5,710,,Active,,,https://www.redfin.com/CA/San-Francisco/2212-25th-St-94107/home/2037282,San Francisco MLS,425000948,N,Y,37.7522472,-122.400865
MLS Listing,,Single Family Residential,2085 Ocean Ave,San Francisco,CA,94127,1999888,5,4.0,SF District 4,2748,7762,1922,6,728,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/2085-Ocean-Ave-94127/home/1599427,San Francisco MLS,425001960,N,Y,37.7263012,-122.4657019
MLS Listing,,Multi-Family (2-4 Unit),1137-1139 Kansas St,San Francisco,CA,94107,1698000,5,2.0,SF District 9,2796,2500,1907,6,607,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1137-1139-Kansas-St-94107/home/194214324,San Francisco MLS,425002289,N,Y,37.755272,-122.402318
MLS Listing,,Single Family Residential,1139 Kansas St,San Francisco,CA,94107,998000,3,1.0,SF District 9,1220,2500,1907,6,818,,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1139-Kansas-St-94107/home/194214321,San Francisco MLS,425002314,N,Y,37.7552725,-122.4024864
MLS Listing,,Single Family Residential,410 29th St,San Francisco,CA,94131,1850000,2,1.0,SF District 5,1145,2850,,6,1616,,Active,January-18-2025 01:00 PM,January-18-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/410-29th-St-94131/home/1977220,San Francisco MLS,425000314,N,Y,37.743716,-122.4294636
